Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1482,3410269,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
1483,3410275,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1484,3410291,0.0,2.0,0.0,0.0,10.0,10.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.82,0.81,0.0,No,No,Yes,Yes,No,Yes
1485,3410356,5.0,9.0,2.0,0.0,1.0,3.0,0.0,0.0,4.0,8.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,Yes
1486,3410493,0.0,8.0,0.0,14.0,19.0,29.0,1.0,6.0,11.0,17.0,1.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,Yes
1487,3410706,3.0,12.0,0.0,13.0,23.0,35.0,3.0,15.0,24.0,32.0,2.0,No,0.0,0.91,0.7,0.0,No,No,No,Yes,No,Yes
1488,3410908,1.0,8.0,0.0,8.0,16.0,24.0,3.0,12.0,20.0,31.0,2.0,No,0.0,0.98,0.95,0.0,No,No,No,Yes,No,Yes
1489,3411046,2.0,2.0,0.0,8.0,12.0,16.0,6.0,10.0,13.0,21.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
1490,3411204,0.0,12.0,0.0,3.0,4.0,5.0,2.0,2.0,4.0,7.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1491,3411227,13.0,,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
1492,3411237,4.0,8.0,0.0,100.0,100.0,100.0,9.0,22.0,43.0,74.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
1493,3411387,4.0,8.0,0.0,9.0,17.0,25.0,2.0,12.0,19.0,28.0,0.0,No,0.0,1.0,0.92,0.0,No,No,No,Yes,No,Yes
1494,3411524,9.0,9.0,0.0,0.0,0.0,0.0,3.0,8.0,14.0,20.0,0.0,No,0.0,0.94,0.83,0.0,No,No,No,Yes,No,Yes
1495,3411589,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,No,0.0,0.98,0.99,0.0,No,No,Yes,Yes,No,Yes
1496,3411747,4.0,8.0,0.0,1.0,3.0,4.0,1.0,2.0,6.0,10.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
1497,3411839,21.0,12.0,0.0,78.0,138.0,218.0,21.0,64.0,91.0,130.0,16.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1498,3411840,-3.0,0.0,0.0,49.0,77.0,105.0,7.0,27.0,51.0,89.0,4.0,No,0.0,0.0,0.0,3.0,No,No,No,No,No,Yes
1499,3411885,0.0,12.0,0.0,5.0,7.0,9.0,0.0,3.0,4.0,4.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
1500,3411894,13.0,2.0,0.0,20.0,30.0,40.0,11.0,30.0,44.0,57.0,3.0,No,0.0,0.47,0.44,0.0,No,No,No,Yes,No,Yes
1501,3412000,1.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,1.0,No,0.0,0.13,0.15,0.0,No,No,No,Yes,No,Yes
1502,3412454,0.0,8.0,0.0,32.0,138.0,201.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,Yes
1503,3412595,0.0,8.0,0.0,20.0,20.0,20.0,5.0,10.0,17.0,28.0,3.0,No,0.0,0.0,0.07,0.0,No,No,No,Yes,No,Yes
1504,3412782,3.0,2.0,0.0,10.0,10.0,10.0,0.0,3.0,3.0,6.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1505,3412934,0.0,12.0,0.0,4.0,6.0,7.0,1.0,4.0,8.0,11.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1506,3413127,6.0,4.0,0.0,5.0,11.0,17.0,4.0,9.0,11.0,13.0,0.0,No,0.0,0.7,0.66,0.0,Yes,No,No,Yes,No,Yes
1507,3413203,39.0,8.0,0.0,0.0,12.0,12.0,0.0,9.0,35.0,70.0,14.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1508,3413863,0.0,9.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
1509,3413867,3.0,,0.0,3.0,3.0,4.0,6.0,6.0,10.0,10.0,2.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
1510,3413905,16.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,34.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,Yes
1511,3414042,0.0,2.0,0.0,12.0,12.0,12.0,2.0,2.0,2.0,2.0,1.0,No,0.0,0.37,0.33,0.0,No,No,No,Yes,No,Yes
1512,3414079,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,No,0.0,-99.0,-99.0,1.0,No,No,No,Yes,No,Yes
1513,3414083,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,No,No,No,Yes,No,Yes
1514,3414084,48.0,2.0,24.0,404.0,646.0,910.0,179.0,474.0,478.0,488.0,123.0,No,0.0,0.84,0.87,2.0,No,No,Yes,Yes,No,Yes
1515,3414387,-1.0,8.0,0.0,3.0,7.0,10.0,1.0,4.0,6.0,9.0,1.0,No,0.0,0.99,0.96,0.0,No,No,No,Yes,No,Yes
1516,3414698,0.0,12.0,0.0,29.0,49.0,61.0,5.0,13.0,27.0,39.0,9.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1517,3414713,25.0,8.0,0.0,30.0,60.0,60.0,16.0,59.0,110.0,148.0,5.0,No,0.0,0.85,0.8,0.0,No,No,No,Yes,No,Yes
1518,3414835,8.0,2.0,0.0,16.0,28.0,44.0,3.0,23.0,28.0,28.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,Yes
1519,3414984,3.0,8.0,0.0,26.0,45.0,55.0,0.0,10.0,14.0,32.0,0.0,No,0.0,0.7,0.71,0.0,No,No,No,Yes,No,Yes
1520,3415035,0.0,,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
1521,3415049,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.38,0.38,0.0,No,No,Yes,Yes,No,Yes
1522,3415071,6.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,0.0,No,0.0,1.0,0.99,0.0,Yes,No,Yes,Yes,No,Yes
1523,3415121,0.0,8.0,0.0,2.0,3.0,4.0,0.0,1.0,2.0,2.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
1524,3415227,-3.0,8.0,0.0,23.0,46.0,46.0,7.0,15.0,25.0,35.0,5.0,No,0.0,0.79,0.66,3.0,No,No,No,Yes,No,Yes
1525,3415256,0.0,8.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
1526,3415278,0.0,12.0,0.0,2.0,3.0,4.0,3.0,3.0,5.0,7.0,1.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1527,3415329,0.0,2.0,0.0,800.0,800.0,800.0,0.0,0.0,0.0,0.0,321.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,Yes
1528,3415356,1.0,8.0,0.0,25.0,41.0,53.0,3.0,15.0,24.0,26.0,0.0,No,0.0,0.51,0.31,0.0,No,No,No,Yes,No,Yes
1529,3415528,0.0,8.0,0.0,14.0,14.0,14.0,0.0,0.0,7.0,7.0,0.0,No,0.0,0.88,0.91,5.0,No,No,Yes,Yes,No,Yes
1530,3415548,2.0,8.0,0.0,64.0,96.0,128.0,14.0,70.0,119.0,195.0,24.0,No,0.0,0.81,0.91,0.0,No,No,No,Yes,No,Yes
1531,3415568,5.0,8.0,0.0,27.0,45.0,63.0,4.0,19.0,23.0,28.0,3.0,No,0.0,0.54,0.61,0.0,No,No,No,Yes,No,Yes
1532,3415827,3.0,2.0,0.0,3.0,6.0,12.0,1.0,6.0,8.0,9.0,0.0,No,0.0,0.92,0.92,0.0,No,No,No,Yes,No,Yes
1533,3415870,10.0,3.0,0.0,48.0,84.0,120.0,10.0,21.0,35.0,35.0,6.0,No,0.0,0.75,0.66,0.0,No,No,No,Yes,No,Yes
1534,3415937,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1535,3415972,0.0,2.0,0.0,365.0,653.0,845.0,0.0,0.0,0.0,0.0,25.0,No,0.0,0.97,0.97,0.0,No,No,No,Yes,No,Yes
1536,3415993,0.0,8.0,0.0,6.0,6.0,6.0,3.0,6.0,9.0,15.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
1537,3416342,16.0,2.0,0.0,23.0,69.0,92.0,12.0,31.0,61.0,82.0,0.0,No,0.0,0.79,0.87,0.0,No,No,No,Yes,No,Yes
1538,3416367,-5.0,8.0,0.0,50.0,50.0,50.0,4.0,6.0,18.0,32.0,0.0,No,0.0,0.83,0.86,5.0,No,No,No,Yes,No,Yes
1539,3416540,1.0,8.0,0.0,5.0,8.0,10.0,0.0,3.0,6.0,6.0,0.0,No,0.0,0.66,0.67,0.0,No,No,No,Yes,No,Yes
1540,3416543,9.0,8.0,0.0,16.0,24.0,32.0,3.0,15.0,26.0,36.0,0.0,No,0.0,0.78,0.75,0.0,No,No,No,Yes,No,Yes
1541,3416570,12.0,8.0,0.0,17.0,32.0,32.0,2.0,8.0,23.0,40.0,22.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
1542,3416601,14.0,8.0,6.0,89.0,166.0,239.0,34.0,146.0,221.0,302.0,23.0,No,0.0,0.73,0.7,1.0,No,No,Yes,Yes,No,Yes
1543,3416623,1.0,12.0,0.0,8.0,8.0,16.0,2.0,9.0,17.0,23.0,0.0,No,0.0,0.46,0.4,0.0,No,No,No,Yes,No,Yes
1544,3416686,5.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,Yes
1545,3416692,1.0,9.0,1.0,1.0,3.0,5.0,1.0,2.0,4.0,7.0,0.0,No,0.0,0.54,0.48,0.0,No,No,No,Yes,No,Yes
1546,3416750,66.0,2.0,0.0,0.0,0.0,0.0,5.0,11.0,16.0,27.0,0.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,Yes
1547,3416820,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
1548,3417047,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,Yes,Yes,No,Yes
1549,3417277,2.0,8.0,0.0,2.0,4.0,6.0,1.0,4.0,4.0,6.0,4.0,No,0.0,0.98,0.94,0.0,No,No,No,Yes,No,Yes
1550,3417451,2.0,8.0,2.0,10.0,20.0,26.0,4.0,10.0,26.0,43.0,4.0,No,0.0,0.88,0.68,0.0,No,No,Yes,Yes,No,Yes
1551,3417482,1.0,8.0,0.0,5.0,7.0,8.0,0.0,2.0,9.0,13.0,0.0,No,0.0,0.95,0.77,0.0,No,No,No,Yes,No,Yes
1552,3417510,327.0,2.0,142.0,5426.0,5426.0,5426.0,346.0,973.0,1699.0,2403.0,195.0,No,0.0,0.5,0.52,0.0,Yes,No,Yes,No,No,Yes
1553,3417730,0.0,2.0,0.0,52.0,92.0,142.0,12.0,35.0,86.0,135.0,0.0,No,0.0,0.9,0.95,0.0,No,No,Yes,Yes,No,Yes
1554,3417740,5.0,3.0,0.0,8.0,16.0,16.0,3.0,6.0,11.0,17.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,Yes
1555,3417857,1.0,2.0,0.0,1.0,1.0,2.0,1.0,10.0,10.0,11.0,3.0,No,0.0,1.0,0.99,0.0,No,No,No,No,No,Yes
1556,3417859,5.0,8.0,0.0,4.0,8.0,12.0,1.0,5.0,8.0,15.0,0.0,No,0.0,0.61,0.62,0.0,No,No,No,Yes,No,Yes
1557,3417887,1.0,12.0,0.0,32.0,32.0,48.0,0.0,2.0,15.0,24.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1558,3417977,0.0,2.0,0.0,14.0,20.0,26.0,0.0,4.0,5.0,5.0,0.0,No,0.0,0.88,0.83,0.0,Yes,No,Yes,Yes,No,Yes
1559,3418403,7.0,8.0,9.0,30.0,66.0,99.0,13.0,35.0,77.0,103.0,21.0,No,0.0,0.96,0.88,0.0,No,No,No,Yes,No,Yes
1560,3418422,38.0,,0.0,0.0,0.0,0.0,3.0,213.0,303.0,343.0,28.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,Yes
1561,3418453,0.0,12.0,0.0,35.0,53.0,62.0,4.0,4.0,6.0,8.0,13.0,No,0.0,0.73,0.7,5.0,No,No,No,Yes,No,Yes
1562,3418554,2.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,3.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,Yes
1563,3418704,0.0,8.0,0.0,6.0,9.0,12.0,1.0,5.0,7.0,11.0,2.0,No,0.0,0.92,0.87,0.0,No,No,No,Yes,No,Yes
1564,3418911,10.0,12.0,0.0,4.0,12.0,37.0,17.0,17.0,17.0,17.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1565,3418928,0.0,2.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.12,0.1,0.0,Yes,No,Yes,Yes,No,Yes
1566,3418930,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,Yes
1567,3418964,6.0,12.0,0.0,0.0,3.0,6.0,1.0,3.0,6.0,6.0,4.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1568,3418991,3.0,8.0,0.0,15.0,30.0,45.0,7.0,15.0,29.0,48.0,0.0,No,0.0,0.84,0.8,0.0,No,No,No,Yes,No,Yes
1569,3419335,0.0,8.0,0.0,10.0,10.0,10.0,0.0,1.0,4.0,9.0,0.0,No,0.0,0.87,0.88,0.0,No,No,Yes,Yes,No,Yes
1570,3419472,8.0,8.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,8.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,Yes
1571,3420131,21.0,8.0,0.0,1000.0,1000.0,1000.0,11.0,124.0,160.0,222.0,33.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,Yes
1572,3420133,30.0,5.0,3.0,144.0,293.0,403.0,20.0,104.0,322.0,524.0,26.0,No,0.0,0.75,0.67,1.0,No,No,No,Yes,No,Yes
1573,3420162,22.0,4.0,0.0,0.0,28.0,56.0,14.0,41.0,71.0,96.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,Yes
1574,3420165,68.0,8.0,0.0,70.0,140.0,210.0,10.0,66.0,148.0,195.0,0.0,No,0.0,0.79,0.71,0.0,No,No,No,Yes,No,Yes
1575,3420170,10.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,7.0,8.0,1.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
1576,3420378,0.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.87,0.0,No,No,Yes,Yes,No,Yes
1577,3420420,0.0,12.0,0.0,2.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,Yes
1578,3420431,3.0,8.0,0.0,9.0,16.0,24.0,0.0,5.0,13.0,21.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,Yes
1579,3420578,0.0,4.0,0.0,44.0,90.0,136.0,11.0,28.0,53.0,74.0,2.0,No,0.0,0.97,0.94,0.0,No,No,No,Yes,No,Yes
1580,3420586,12.0,12.0,8.0,340.0,508.0,720.0,73.0,251.0,419.0,599.0,50.0,No,0.0,0.57,0.68,6.0,No,No,No,Yes,No,Yes
1581,3420743,2.0,8.0,0.0,5.0,8.0,10.0,1.0,3.0,5.0,10.0,1.0,No,0.0,0.85,0.92,0.0,No,No,Yes,Yes,No,Yes
1582,3420799,37.0,2.0,25.0,70.0,150.0,250.0,22.0,54.0,65.0,67.0,10.0,No,0.0,0.91,0.95,0.0,No,No,No,Yes,No,Yes
1583,3420802,0.0,9.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
1584,3420809,3.0,2.0,9.0,30.0,70.0,120.0,11.0,32.0,38.0,38.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,Yes
1585,3420810,37.0,2.0,24.0,0.0,48.0,96.0,33.0,86.0,93.0,96.0,34.0,No,0.0,1.0,0.99,0.0,Yes,No,No,Yes,No,Yes
1586,3420822,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,No,No,Yes,Yes,No,Yes
1587,3420895,7.0,8.0,0.0,0.0,2.0,8.0,0.0,7.0,14.0,18.0,1.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
1588,3421030,-3.0,8.0,0.0,118.0,184.0,256.0,17.0,75.0,133.0,168.0,34.0,No,0.0,0.74,0.57,4.0,No,No,Yes,Yes,No,Yes
1589,3421215,0.0,8.0,0.0,30.0,30.0,60.0,4.0,15.0,26.0,53.0,0.0,No,0.0,0.9,0.94,0.0,No,No,No,Yes,No,Yes
1590,3421321,0.0,8.0,0.0,10.0,10.0,10.0,0.0,7.0,8.0,9.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,Yes
1591,3421430,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.9,0.93,0.0,No,No,No,Yes,No,Yes
1592,3421467,-1.0,2.0,0.0,20.0,30.0,30.0,5.0,11.0,13.0,13.0,0.0,No,0.0,0.46,0.65,1.0,Yes,No,Yes,Yes,No,Yes
1593,3421541,0.0,12.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,Yes
1594,3421581,0.0,8.0,0.0,8.0,8.0,8.0,2.0,3.0,3.0,6.0,0.0,No,0.0,0.53,0.53,0.0,No,No,Yes,Yes,No,Yes
1595,3421590,0.0,9.0,1.0,14.0,19.0,24.0,4.0,8.0,13.0,16.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
1596,3421642,0.0,12.0,0.0,16.0,16.0,20.0,1.0,5.0,12.0,21.0,0.0,No,0.0,0.46,0.4,0.0,No,No,No,Yes,No,Yes
1597,3421644,9.0,9.0,0.0,8.0,24.0,32.0,5.0,13.0,23.0,33.0,3.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
1598,3421663,0.0,16.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.31,0.4,0.0,No,No,No,Yes,No,Yes
1599,3421665,32.0,11.0,0.0,25.0,25.0,54.0,1.0,7.0,53.0,177.0,4.0,No,0.0,0.85,0.8,0.0,No,No,No,Yes,No,Yes
1600,3421768,0.0,8.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.37,0.34,0.0,No,No,No,Yes,No,Yes
1601,3421776,0.0,2.0,0.0,120.0,160.0,200.0,0.0,0.0,0.0,0.0,16.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,Yes
1602,3422092,12.0,8.0,17.0,21.0,49.0,77.0,15.0,43.0,75.0,115.0,3.0,No,0.0,0.95,0.89,0.0,No,No,No,Yes,No,Yes
1603,3422130,17.0,8.0,0.0,9.0,18.0,29.0,9.0,21.0,51.0,76.0,10.0,No,0.0,0.87,0.9,0.0,No,No,No,Yes,No,Yes
1604,3422162,0.0,8.0,0.0,7.0,12.0,17.0,1.0,6.0,9.0,16.0,2.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,Yes
1605,3422268,27.0,8.0,12.0,35.0,57.0,90.0,22.0,49.0,72.0,91.0,16.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,Yes
1606,3422511,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,No,0.0,0.53,0.53,0.0,No,No,Yes,Yes,No,Yes
1607,3422663,2.0,8.0,0.0,88.0,112.0,142.0,5.0,25.0,84.0,137.0,40.0,No,0.0,0.34,0.3,0.0,No,No,No,Yes,No,Yes
1608,3422800,1.0,8.0,0.0,3.0,6.0,8.0,3.0,4.0,7.0,9.0,0.0,No,0.0,0.18,0.33,0.0,No,No,No,Yes,No,Yes
1609,3422836,-5.0,52.0,0.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.66,0.64,5.0,Yes,No,No,No,No,Yes
1610,3423002,6.0,2.0,0.0,600.0,600.0,600.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.64,0.62,0.0,Yes,No,No,Yes,No,Yes
1611,3423401,5.0,3.0,0.0,5.0,15.0,20.0,2.0,13.0,21.0,28.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,Yes
1612,3423561,11.0,17.0,6.0,12.0,21.0,30.0,2.0,9.0,18.0,39.0,4.0,No,0.0,1.0,1.0,0.0,No,No,Yes,Yes,No,Yes
1613,3423575,13.0,8.0,0.0,30.0,59.0,88.0,10.0,33.0,58.0,77.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,Yes
1614,3423667,0.0,8.0,0.0,489.0,880.0,1040.0,0.0,0.0,0.0,0.0,43.0,No,0.0,0.73,0.7,0.0,No,No,No,Yes,No,Yes
1615,3423770,23.0,8.0,0.0,0.0,11.0,22.0,117.0,494.0,999.0,1587.0,2.0,No,0.0,0.84,0.82,0.0,No,No,No,Yes,No,Yes
1616,3424184,-2.0,8.0,0.0,3.0,3.0,3.0,0.0,7.0,8.0,9.0,1.0,No,0.0,0.99,0.98,2.0,No,No,No,Yes,No,Yes
1617,3424429,4.0,2.0,0.0,10.0,20.0,20.0,5.0,11.0,13.0,19.0,0.0,No,0.0,0.93,0.86,0.0,No,No,No,Yes,No,Yes
1618,3424452,23.0,12.0,0.0,36.0,108.0,144.0,7.0,33.0,55.0,85.0,13.0,No,0.0,0.89,0.93,0.0,No,No,No,Yes,No,Yes
1619,3424520,5.0,8.0,0.0,16.0,24.0,24.0,2.0,6.0,18.0,22.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,Yes
1620,3424626,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,Yes,Yes,No,Yes
1621,3424860,79.0,8.0,0.0,100.0,200.0,200.0,16.0,69.0,88.0,172.0,9.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,Yes
1622,3424878,-2567.0,3.0,0.0,15298.0,20320.0,25666.0,1294.0,25866.0,29300.0,38834.0,1225.0,No,0.0,0.92,0.96,2837.0,No,No,No,Yes,No,Yes
1623,3424920,3.0,2.0,0.0,2.0,6.0,8.0,0.0,2.0,7.0,10.0,0.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,Yes
1624,3424946,5.0,8.0,1.0,90.0,128.0,166.0,18.0,45.0,73.0,115.0,25.0,No,0.0,0.34,0.57,1.0,No,No,No,Yes,No,Yes
1625,3424953,11.0,8.0,0.0,37.0,111.0,148.0,8.0,35.0,63.0,97.0,1.0,No,0.0,0.93,0.92,0.0,No,No,No,Yes,No,Yes
1626,3425252,0.0,4.0,0.0,75.0,103.0,131.0,0.0,0.0,0.0,0.0,13.0,No,0.0,0.79,0.66,0.0,No,No,Yes,Yes,No,Yes
1627,3425520,0.0,12.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,Yes,No,No,Yes,No,Yes
1628,3425538,0.0,2.0,0.0,15.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.76,0.71,0.0,Yes,No,Yes,Yes,No,Yes
1629,3425621,9.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,13.0,0.0,No,0.0,0.7,0.66,0.0,No,No,No,Yes,No,Yes
1630,3425855,21.0,2.0,0.0,25.0,50.0,75.0,12.0,36.0,53.0,66.0,0.0,No,0.0,0.78,0.78,0.0,No,No,No,Yes,No,Yes
1631,3425964,1.0,8.0,0.0,6.0,9.0,9.0,2.0,5.0,8.0,13.0,0.0,No,0.0,0.52,0.67,0.0,No,No,No,Yes,No,Yes
1632,3426031,2.0,8.0,0.0,2.0,5.0,8.0,0.0,15.0,16.0,16.0,2.0,No,0.0,0.96,0.87,0.0,No,No,No,Yes,No,Yes
1633,3426092,0.0,8.0,0.0,61.0,109.0,157.0,5.0,34.0,94.0,141.0,0.0,No,0.0,0.22,0.5,0.0,No,No,No,Yes,No,Yes
1634,3426158,6.0,10.0,0.0,25.0,55.0,80.0,6.0,20.0,37.0,51.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,Yes
1635,3426218,16.0,8.0,0.0,28.0,41.0,67.0,11.0,29.0,63.0,82.0,5.0,No,0.0,1.0,0.97,0.0,No,No,No,Yes,No,Yes
1636,3426252,0.0,8.0,0.0,574.0,743.0,881.0,0.0,0.0,0.0,0.0,24.0,No,0.0,0.94,0.92,0.0,No,No,No,Yes,No,Yes
1637,3426491,1.0,2.0,0.0,9.0,14.0,19.0,7.0,14.0,17.0,18.0,0.0,No,0.0,0.75,0.54,0.0,No,No,No,Yes,No,Yes
1638,3426531,0.0,8.0,0.0,5.0,8.0,10.0,1.0,3.0,7.0,7.0,1.0,No,0.0,0.7,0.73,0.0,No,No,No,Yes,No,Yes
1639,3426558,0.0,9.0,0.0,143.0,188.0,234.0,0.0,0.0,0.0,0.0,11.0,No,0.0,0.85,0.82,0.0,Yes,No,No,No,No,Yes
1640,3426685,3.0,8.0,0.0,2.0,5.0,8.0,0.0,2.0,5.0,8.0,1.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,Yes
1641,3426708,-604.0,4.0,0.0,6000.0,10400.0,14800.0,1068.0,2232.0,5994.0,8788.0,448.0,No,0.0,0.98,0.96,423.0,No,No,No,Yes,No,Yes
1642,3426722,4.0,8.0,0.0,10.0,10.0,10.0,0.0,5.0,5.0,5.0,1.0,No,0.0,0.19,0.49,0.0,No,No,No,Yes,No,Yes
